Age,Sex,Length,Diameter,Height,Weight,ShuckedWeight,VisceraWeight,ShellWeight
11,M,1.5625,1.175,0.425,33.06969175,13.05494475,7.27164675,11.18387775
10,M,1.675,1.275,0.5,45.20327775,19.00833975,10.90038275,12.77144975
9,M,0.8625,0.675,0.2375,5.5848515,1.88524175,1.417475,1.984465
10,M,1.0375,0.8125,0.35,11.8217415,4.35164825,2.87747425,4.082328
9,M,1.65,1.25,0.4125,37.40716525,18.9091165,7.6260155,9.6671795
12,M,1.4375,1.125,0.4625,26.2232875,9.695529,5.5848515,9.922325
8,M,1.4,1.1125,0.4,25.41532675,11.90679,6.16601625,6.27941425
10,M,1.1875,0.9375,0.3125,16.8112535,7.8528115,3.2601925,5.10291
7,M,1.175,0.925,0.325,14.81261375,5.6982495,3.7704835,4.6776675
8,M,1.6125,1.2875,0.6,43.70075425,13.3526145,10.4609655,15.1669825
10,M,1.5375,1.175,0.4125,31.978236,12.65805175,6.22271525,9.63883
8,M,1.725,1.35,0.4625,48.477645,21.89998875,10.92873225,12.26115875
14,M,1.55,1.2125,0.5125,34.5580405,10.98543125,7.10154975,10.9145575
11,M,1.5,1.2,0.3875,28.746393,12.7856245,5.34388075,9.2135875
13,M,1.425,1.0375,0.325,24.94756,12.11941125,5.54232725,6.747181
14,M,1.15,0.9,0.3375,17.30736975,5.54232725,3.0333965,6.6621325
8,M,1.0375,0.7875,0.3,11.38232425,5.6415505,2.4664065,2.7499015
11,M,1.5875,1.3,0.4375,36.627554,17.0097,7.6260155,10.4042665
10,M,1.525,1.1875,0.425,29.10076175,12.3320325,6.61960825,8.60407325
14,M,1.125,0.8375,0.35,13.11164375,4.649318,2.154562,4.252425
11,M,1.5625,1.175,0.45,32.205032,12.7856245,9.19941275,8.6465975
9,M,1.2875,0.9875,0.3,18.313777,8.0796075,3.86970675,4.876114
8,M,1.5375,1.2625,0.475,39.7743485,19.03668925,8.29222875,10.3475675
9,M,1.55,1.2,0.4125,30.40483875,13.65028425,6.6621325,8.845044
8,M,1.3,1.0625,0.3125,22.396105,10.546014,5.8116475,5.386405
11,M,1.575,1.2625,0.375,37.32211675,17.93105875,6.98815175,10.489315
9,M,1.8125,1.425,0.475,66.06850975,35.5219235,15.3370795,14.74174
10,M,1.2125,1,0.3375,18.7957185,8.8733935,3.8838815,5.6699
11,M,1.3875,1.125,0.3625,25.9397925,11.3398,6.973977,8.0796075
11,M,1.675,1.3125,0.4125,45.60017075,19.334359,8.91591775,11.35397475
7,M,1,0.8,0.2375,8.5898985,3.78465825,1.70097,2.83495
10,M,1.5875,1.275,0.3875,27.952607,11.4815475,6.39281225,8.788345
10,M,1.15,0.875,0.3,14.5999925,6.350288,3.061746,4.43669675
10,M,1.575,1.3125,0.4875,37.23706825,13.99047825,7.27164675,13.1825175
10,M,1.3875,1.15,0.4,24.38057,9.48290775,5.48562825,7.7961125
6,M,1.25,0.975,0.3375,18.69649525,8.91591775,4.35164825,4.43669675
15,M,1.3125,1.025,0.325,28.066005,10.95708175,6.8889285,8.3631025
10,M,1.3375,1.05,0.3625,22.4244545,9.355335,5.3580555,7.087375
9,M,1.5875,1.25,0.45,32.715323,12.48795475,6.56290925,10.9712565
9,M,1.45,1.1375,0.425,26.365035,11.566596,7.3425205,6.23689
15,M,1.7375,1.2875,0.4375,42.99201675,16.386011,11.63746975,11.056305
17,M,1.6625,1.35,0.4375,38.1867765,14.04717725,7.200773,11.7650425
11,M,1.7375,1.375,0.4875,47.18774275,20.6100865,10.20582,12.6155275
14,M,1.4625,1.125,0.375,29.6819265,12.23280925,7.824462,8.9300925
7,M,0.95,0.5875,0.25,7.314171,2.99087225,1.530873,2.26796
10,M,1.0625,0.85,0.3,10.999606,4.2240755,2.4664065,3.5436875
8,M,1.15,0.8625,0.3,13.99047825,6.90310325,3.33106625,3.742134
11,M,1.4125,0.975,0.3125,21.092028,9.979024,3.685435,4.77689075
9,M,1.45,1.175,0.4125,29.5118295,15.30873,4.706017,7.9095105
9,M,1.6,1.2125,0.4,28.519597,12.927372,6.36446275,8.03708325
13,M,1.2375,1.0375,0.4125,21.21960075,7.484268,3.798833,8.0796075
12,M,1.575,1.2125,0.3625,30.107169,14.35902175,5.06038575,9.53960675
9,M,0.9,0.7375,0.25,5.96756975,1.871067,1.48834875,2.1262125
11,M,1.8,1.4125,0.5,50.6605565,20.354941,10.9145575,14.9968855
8,M,1.625,1.2125,0.35,33.3106625,13.4660125,6.90310325,6.0951425
20,M,1.5375,1.3125,0.3875,32.24755625,10.4042665,6.690482,10.489315
10,M,1.75,1.3125,0.4375,49.85259575,24.79163775,10.24834425,13.324265
7,M,1.3,0.975,0.3,18.24290325,8.17883075,4.4508715,4.5642695
14,M,1.45,1.125,0.35,28.7180435,10.77281,6.123492,10.20582
10,M,1.375,1.0125,0.35,22.75047375,6.917278,4.63514325,7.2291225
10,M,1.1125,0.8875,0.275,12.51630425,5.11708475,2.93417325,4.26659975
11,M,0.8,0.6125,0.1875,4.40834725,1.65844575,1.077281,1.3891255
8,M,1.5,1.1375,0.425,33.77842925,19.731252,6.78970525,6.80388
12,M,1.4875,1.175,0.375,25.27357925,10.1774705,5.96756975,6.9456275
14,M,1.375,1.125,0.4375,31.14192575,10.67358675,6.0951425,11.3398
11,M,1.4125,1.1375,0.3875,26.52095725,11.9351395,5.1879585,7.37087
11,M,1.5,1.2375,0.4375,36.570855,17.179797,7.824462,9.76640275
7,M,1.4125,1.0375,0.3125,18.9091165,8.561549,4.37999775,5.2446575
12,M,1.4,1.15,0.5875,23.79940525,9.42620875,4.4508715,8.6465975
8,M,0.95,0.75,0.25,7.10154975,3.005047,1.51669825,2.19708625
12,M,1.275,0.9875,0.3625,17.53416575,6.123492,3.92640575,6.80388
10,M,1.425,1.0875,0.425,24.7491135,10.829509,5.1879585,7.66853975
9,M,1.45,1.225,0.325,32.13415825,16.612807,7.27164675,6.7188315
17,M,1.35,1.0875,0.45,28.236102,10.87203325,6.406987,9.2135875
8,M,1.175,0.9375,0.325,14.8267885,6.066793,3.742134,4.1106775
8,M,1.3125,0.9875,0.325,21.64484325,9.56795625,4.03980375,6.3786375
11,M,1.675,1.3,0.4125,39.405805,20.1564945,8.12213175,8.50485
21,M,1.6,1.275,0.4375,38.782116,14.5999925,7.540967,16.159215
9,M,0.875,0.65,0.225,5.613201,2.05533875,1.587572,1.70097
7,M,1.325,1.0125,0.3125,18.46969925,7.69688925,4.55009475,5.273007
10,M,1.5625,1.2875,0.4125,34.5013415,18.9091165,5.85417175,8.83086925
9,M,1.5875,1.25,0.45,36.61337925,16.839603,7.64019025,10.489315
7,M,1.3375,1.0125,0.35,23.189891,11.396499,4.86193925,5.3580555
9,M,1.3125,1.0125,0.3,21.41804725,10.64523725,4.40834725,5.6982495
12,M,1.425,1.125,0.4,24.42309425,10.56018875,6.16601625,7.2291225
13,M,1.45,1.15,0.325,26.1098895,10.1207715,5.1312595,8.221355
10,M,1.7,1.35,0.3875,43.488133,19.0225145,10.7444605,10.886208
11,M,1.35,1.05,0.3375,22.89222125,9.87980075,5.08873525,6.6621325
11,M,1.6,1.2375,0.4125,37.0527965,19.220961,8.278054,7.540967
11,M,1.55,1.2125,0.3625,28.4345485,13.19669225,6.22271525,7.93786
10,M,1.6375,1.375,0.45,36.117263,16.612807,7.9662095,10.3475675
11,M,1.5125,1.225,0.4125,31.87901275,13.947954,6.293589,10.07824725
11,M,0.7875,0.625,0.225,5.7549485,1.74349425,1.0489315,2.25378525
19,M,1.575,1.2875,0.4,28.803092,11.94931425,6.917278,10.0640725
7,M,0.875,0.6625,0.225,6.39281225,2.82077525,1.37495075,1.984465
11,M,1.125,0.8375,0.35,13.551061,5.28718175,3.2601925,4.53592
7,M,0.775,0.5625,0.2,3.81300775,1.530873,0.680388,1.417475
9,M,1.3875,1.0875,0.3625,27.45649075,14.13222575,4.762716,6.76135575
11,M,1.85,1.4875,0.475,65.87006325,32.58775025,14.50076925,14.3164975
11,M,1.5,1.2375,0.4625,31.59551775,14.33067225,7.47009325,10.4042665
15,M,1.2625,0.9625,0.3625,19.20678625,6.690482,5.0745605,5.6699
9,M,1.5125,1.1875,0.4375,35.50774875,15.80484625,8.66077225,9.7238785
10,M,1.475,1.1625,0.4125,31.6096925,14.64251675,7.7394135,7.7961125
11,M,1.6375,1.3125,0.4,41.39027,19.447757,8.8166945,11.4815475
17,M,1.6375,1.45,0.5125,58.98113475,27.1871705,9.68135425,17.0380495
7,M,1.1625,0.9,0.275,14.04717725,7.55514175,2.4097075,3.4302895
8,M,1.125,0.825,0.2625,14.04717725,7.29999625,2.324659,3.6570855
7,M,0.9125,0.7375,0.2,7.24329725,2.7499015,1.2190285,2.83495
9,M,0.95,0.725,0.3,8.0229085,3.33106625,1.85689225,2.4097075
18,M,1.5125,1.225,0.45,34.7848365,13.60776,8.1363065,9.922325
9,M,1.75,1.4125,0.45,49.6399745,25.3728025,9.51125725,12.643877
12,M,1.525,1.25,0.4125,36.04638925,13.93377925,5.2446575,13.891255
8,M,1.5625,1.2625,0.4375,32.0632845,15.37960375,6.42116175,9.1568885
4,M,0.4875,0.3625,0.125,0.907184,0.283495,0.226796,0.340194
11,M,1.7625,1.375,0.525,40.78075575,18.5689225,9.22776225,13.097469
9,M,1.5625,1.2375,0.4375,35.550273,16.48523425,8.107957,9.02931575
8,M,1.275,0.975,0.3375,21.8007655,11.15552825,4.12485225,5.386405
9,M,1.5375,1.175,0.3875,34.0194,14.41572075,9.07184,8.278054
10,M,1.125,0.8375,0.3125,9.8939755,3.3735905,2.99087225,3.2601925
10,M,1.525,1.125,0.375,24.6924145,11.5382465,5.20213325,7.087375
9,M,1.45,1.125,0.4,24.59319125,11.15552825,6.2652395,6.0951425
15,M,1.4125,1.0625,0.3375,23.00561925,9.6671795,4.74854125,7.2291225
7,M,1.1125,0.8,0.3,11.736693,5.6415505,2.551455,3.3168915
10,M,0.825,0.5875,0.225,4.6209685,1.74349425,0.963883,1.5592225
10,M,1.625,1.3125,0.4625,45.982889,18.83824275,9.14271375,13.5227115
9,M,1.0625,0.8125,0.3,10.64523725,4.025629,3.01922175,2.9766975
14,M,1.65,1.275,0.4125,46.42230625,21.78659075,10.04989775,11.12717875
17,M,1.4625,1.1625,0.475,33.1972645,11.07047975,6.67630725,11.3398
10,M,1.2875,0.95,0.3375,18.75319425,8.15048125,5.93922025,4.3941725
11,M,1.45,1.1125,0.375,27.00289875,12.23280925,5.51397775,8.1363065
10,M,1.5375,1.1375,0.325,27.45649075,13.891255,5.159609,7.52679225
16,M,1.6,1.3125,0.5,39.02308675,12.47378,8.71747125,13.324265
10,M,1.6125,1.275,0.4875,34.756487,16.68368075,6.27941425,10.61688775
11,M,1.5625,1.225,0.4625,33.1405655,14.95436125,7.18659825,9.752228
11,M,1.925,1.5125,0.4375,58.13064975,22.69377475,14.911837,10.0640725
13,M,0.875,0.6375,0.2125,6.08096775,2.83495,1.31825175,1.70097
11,M,1.0375,0.8,0.25,8.51902475,3.44446425,1.63009625,2.948348
9,M,1.25,1.05,0.3375,19.17843675,8.561549,4.01145425,5.85417175
13,M,1.3875,1.0625,0.325,21.72989175,7.484268,4.762716,7.7961125
10,M,1.6,1.2125,0.375,31.127751,14.72756525,6.293589,9.00096625
17,M,1.4875,1.1875,0.425,31.08522675,11.8784405,6.4920355,9.922325
11,M,1.6125,1.275,0.3875,43.6298805,18.15785475,10.16329575,12.190285
11,M,1.5,1.15,0.425,33.46658475,12.927372,9.5537815,9.3269855
9,M,1.0625,0.8375,0.25,11.58077075,4.97533725,2.608154,3.8271825
9,M,1.5125,1.225,0.45,33.0838665,12.9557215,8.221355,10.61688775
9,M,1.5,1.125,0.375,24.56484175,10.47514025,5.54232725,7.2291225
9,M,1.5,1.275,0.4625,36.4291075,17.27902025,7.78193775,8.9300925
9,M,1.8125,1.375,0.5,42.807745,24.76328825,12.09106175,14.41572075
9,M,1.2875,1.1375,0.3375,20.48251375,8.3631025,4.60679375,6.6621325
9,M,1.25,0.8875,0.35,14.968536,6.02426875,4.2240755,3.96893
7,M,1.4375,1.125,0.3875,26.875326,12.1619355,5.839997,7.3425205
7,M,1.4625,1.1625,0.4,27.08794725,13.02659525,6.690482,7.5126175
11,M,1.4375,1.175,0.35,23.74270625,9.87980075,4.91863825,6.80388
10,M,1.85,1.425,0.45,53.08443875,25.84056925,12.1052365,12.643877
10,M,1.5875,1.2875,0.4125,34.8415355,14.33067225,8.43397625,10.02154825
16,M,1.4375,1.125,0.4,27.0737725,12.47378,4.77689075,7.654365
9,M,1.425,1.125,0.3375,28.91649,15.478827,5.783298,7.087375
7,M,0.775,0.6125,0.2375,4.252425,1.48834875,0.963883,1.360776
11,M,1.475,1.225,0.3375,28.576296,11.963489,6.36446275,8.0796075
13,M,1.625,1.2875,0.45,37.74735925,16.05999175,9.8372765,11.4815475
12,M,1.925,1.55,0.4875,71.31316725,31.62386725,18.18620425,18.200379
9,M,1.4875,1.175,0.4125,31.411246,13.93377925,6.59125875,9.48290775
10,M,1.4625,1.15,0.4125,31.56716825,16.51358375,6.64795775,7.767763
9,M,1.175,0.925,0.45,14.458245,5.42892925,3.64291075,4.60679375
11,M,0.9625,0.775,0.25,8.06543275,3.01922175,2.1262125,2.83495
11,M,1.75,1.3875,0.5,52.673371,20.695135,10.39009175,16.8679525
7,M,1.075,0.8375,0.3,11.2547515,5.62737575,2.45223175,2.93417325
10,M,1.4875,1.15,0.3875,29.199985,12.11941125,5.8683465,9.36950975
9,M,1.675,1.3125,0.4875,40.83745475,18.69649525,7.58349125,12.0485375
8,M,1.2875,0.9625,0.275,16.40018575,7.1724235,4.53592,3.96893
11,M,1.4,1.0875,0.45,25.2027055,10.20582,5.783298,7.087375
7,M,1.2625,0.9625,0.325,18.24290325,8.88756825,4.2240755,4.29494925
9,M,0.8625,0.675,0.225,5.5281525,2.211261,1.28990225,1.6726205
11,M,1.6875,1.2625,0.4,43.431434,20.97863,10.1207715,10.81533425
13,M,1.6875,1.3125,0.4,36.38658325,16.215914,7.81028725,10.04989775
9,M,1.2875,0.875,0.3875,26.15241375,11.86426575,5.613201,7.7394135
17,M,1.2875,1.0125,0.35,24.11124975,8.845044,4.139027,8.9300925
11,M,1.6125,1.275,0.4125,39.7743485,16.31513725,7.12989925,12.88484775
11,M,1.5375,1.2375,0.3875,36.47163175,12.3320325,8.3064035,9.19941275
15,M,1.625,1.3,0.4875,47.513762,19.6462035,12.47378,13.324265
8,M,1.625,1.25,0.35,35.096681,17.47746675,6.67630725,9.07184
11,M,1.5875,1.225,0.4375,38.9805625,17.6617385,7.66853975,11.1980525
10,M,1.3625,1.125,0.375,22.12678475,10.75863525,4.60679375,6.123492
9,M,1.275,1.025,0.3875,36.35823375,16.1308655,8.2497045,10.75863525
9,M,1.3125,1.025,0.325,19.49028125,9.73805325,4.23825025,5.00368675
10,M,1.3625,1.0625,0.3375,23.94115275,10.5743635,5.953395,6.6621325
14,M,1.225,1.05,0.3125,17.2648455,6.7755305,4.06815325,6.23689
17,M,1.4875,1.2,0.4125,35.777069,13.70698325,8.0229085,11.623295
9,M,0.875,0.65,0.225,5.5281525,2.11203775,1.1623295,1.85689225
9,M,1.4125,1.125,0.4,25.3728025,11.7650425,5.5281525,6.973977
10,M,0.8625,0.6625,0.225,4.6209685,1.74349425,1.0489315,1.37495075
5,M,0.7,0.525,0.1625,2.56562975,0.9922325,0.56699,0.850485
6,M,1.2,0.9375,0.2875,19.17843675,9.08601475,3.01922175,4.819415
11,M,1.375,1.125,0.425,22.963095,8.9867915,4.4508715,6.23689
12,M,1.5625,1.25,0.45,38.85298975,18.2854275,8.5898985,10.50348975
19,M,1.4,1.125,0.4625,30.333965,10.78698475,4.9611625,11.623295
7,M,1.3625,1.075,0.3875,22.77882325,11.5949455,4.082328,6.463686
9,M,1.525,1.2125,0.425,36.3157095,16.9246515,8.60407325,9.355335
9,M,1.625,1.2875,0.3125,33.46658475,14.84096325,8.0229085,9.28446125
12,M,1.3125,1.0375,0.4,18.27125275,7.37087,4.46504625,6.23689
8,M,1.575,1.175,0.3875,32.10580875,16.6978555,5.9817445,8.1363065
9,M,1.45,1.15,0.375,28.81726675,13.9196045,6.2652395,7.5126175
12,M,1.3375,1.1,0.375,19.17843675,7.257472,3.9405805,7.37087
10,M,1.7375,1.4,0.4625,49.32813,25.0893075,10.53183925,12.40290625
10,M,1.1625,1.0125,0.3375,22.04173625,12.360382,4.86193925,4.12485225
15,M,1.2375,1,0.3,18.72484475,7.38504475,4.5642695,5.386405
10,M,1.5375,1.1875,0.4375,31.2694985,13.13999325,8.77417025,7.72523875
9,M,1.5,1.2,0.4125,25.98231675,11.72251825,5.57067675,7.72523875
11,M,0.8875,0.7,0.2375,6.95980225,2.70737725,1.757669,2.1262125
8,M,1.425,1.1125,0.35,30.14969325,14.92601175,6.22271525,6.80388
10,M,1.275,1,0.35,18.46969925,6.95980225,4.72019175,5.2446575
10,M,1.5,1.1875,0.375,28.066005,10.942907,6.22271525,8.80251975
11,M,1.7125,1.325,0.425,44.22522,18.3421265,10.8578585,13.1825175
11,M,1.725,1.375,0.4875,50.3770615,21.8007655,10.77281,12.20445975
5,M,0.7,0.5125,0.25,3.30271675,1.54504775,0.80796075,0.850485
8,M,1.1125,0.875,0.3,12.54465375,5.443104,2.70737725,3.8271825
14,M,1.525,1.2,0.375,34.0194,15.87572,6.95980225,7.93786
7,M,1.175,0.9,0.2625,15.422128,7.654365,3.95475525,3.6570855
10,M,1.45,1.15,0.3875,29.29920825,13.2959155,6.30776375,8.3631025
10,M,1.5,1.175,0.4,28.689694,12.5021295,5.71242425,8.6465975
8,M,1.4,1.0375,0.3625,24.153774,12.190285,5.34388075,5.8116475
8,M,1.175,0.9375,0.3,16.45688475,7.540967,2.65067825,4.7910655
13,M,1.5625,1.25,0.4375,29.95124675,13.08329425,7.314171,8.6465975
10,M,1.4375,1.1125,0.3625,24.834162,10.75863525,4.57844425,7.654365
8,M,1.525,1.2125,0.4,28.76056775,15.06775925,6.010094,6.84640425
8,M,1.3125,1.0125,0.325,20.36911575,9.25611175,5.59902625,4.9611625
8,M,1.1625,0.9375,0.275,14.17475,5.953395,3.2034935,4.26659975
9,M,1.1875,0.925,0.3125,14.44407025,6.13766675,3.18931875,4.6776675
8,M,1.125,0.875,0.325,13.19669225,5.88252125,2.96252275,3.8271825
10,M,1.6,1.3125,0.45,37.23706825,13.79203175,8.49067525,11.55242125
11,M,1.25,0.9625,0.3375,15.6205745,6.36446275,2.02698925,5.839997
10,M,1.575,1.2375,0.45,37.137845,14.0330025,8.3631025,13.31009025
15,M,1.7375,1.425,0.5,57.6345335,21.2904745,12.06271225,19.4194075
10,M,1.8,1.375,0.5125,61.3766675,31.34037225,14.8834875,11.453198
8,M,1.3375,1.05,0.3125,20.921931,10.0640725,5.37223025,5.08873525
9,M,1.5,1.1625,0.4125,29.426781,14.10387625,6.25106475,7.1157245
10,M,1.5375,1.2375,0.5,34.5580405,15.989118,6.4353365,11.01378075
18,M,1.425,1.1875,0.4875,29.18581025,13.13999325,5.40057975,8.6465975
8,M,1.4875,1.2125,0.375,30.71668325,15.03940975,6.5487345,7.824462
11,M,1.4,1.1375,0.3875,22.5945515,9.63883,5.386405,6.87475375
10,M,1.5625,1.2,0.45,34.6714385,16.0174675,8.43397625,9.56795625
10,M,1.3625,1.15,0.4,25.44367625,9.6671795,4.69184225,9.7805775
9,M,1.1875,0.8875,0.3125,13.11164375,5.273007,3.0333965,4.1106775
12,M,1.7375,1.3125,0.4375,49.384829,19.731252,11.0279555,14.3164975
12,M,1.575,1.225,0.4,30.900955,11.5382465,6.350288,10.035723
12,M,1.5125,1.175,0.4,33.26813825,14.10387625,6.81805475,9.7805775
13,M,1.3875,1.1375,0.4,29.97959625,11.12717875,6.463686,8.3064035
8,M,1.2,0.925,0.325,18.2287285,9.8939755,3.27436725,3.8271825
10,M,1.675,1.3125,0.45,47.10269425,22.69377475,10.33339275,12.190285
10,M,0.8625,0.6375,0.2,4.7910655,1.70097,1.20485375,1.530873
11,M,1.675,1.3625,0.5,48.26502375,23.6151335,10.602713,11.623295
13,M,1.75,1.35,0.5125,49.32813,22.35358075,10.5743635,13.79203175
9,M,1.25,0.95,0.3125,16.3576615,7.6260155,3.58621175,4.35164825
16,M,1.8125,1.4125,0.5375,53.6089045,19.77377625,13.39513875,16.44271
21,M,1.225,0.975,0.375,16.2442635,6.3786375,3.515338,4.819415
5,M,0.6375,0.45,0.1625,2.2396105,0.963883,0.396893,0.7087375
10,M,1.425,1.1125,0.4,28.76056775,14.628342,4.649318,8.50485
8,M,1.65,1.2125,0.3875,34.79901125,17.293195,7.767763,8.50485
13,M,1.4375,1.175,0.375,32.36095425,12.79979925,5.783298,11.3398
12,M,1.6625,1.3125,0.45,40.5114355,19.03668925,8.221355,11.3398
15,M,1.1125,0.8625,0.35,13.494362,5.82582225,2.87747425,3.07592075
11,M,1.5,1.1875,0.375,30.8726055,14.72756525,6.3219385,8.278054
9,M,1.475,1.1375,0.4,30.900955,14.17475,6.27941425,8.278054
8,M,0.8375,0.6375,0.1875,4.63514325,1.74349425,0.97805775,1.6159215
9,M,1.3875,1.1,0.35,24.67823975,11.5382465,4.422522,7.2291225
13,M,1.85,1.3375,0.4625,46.776675,20.808533,12.77144975,9.4970825
10,M,1.175,0.9125,0.3375,14.798439,6.78970525,4.32329875,4.1106775
9,M,1.4,1.0625,0.3375,26.69105425,14.4298955,5.71242425,5.59902625
8,M,1.275,1.025,0.3625,22.566202,10.95708175,5.14543425,5.54232725
13,M,1.5375,1.2,0.45,32.87124525,13.73533275,6.13766675,9.2135875
8,M,1.075,0.8375,0.2875,11.509897,4.706017,2.65067825,3.8271825
9,M,1.2625,0.9625,0.275,18.5689225,9.02931575,4.252425,5.2446575
13,M,1.5625,1.1625,0.35,33.8776525,13.67863375,5.8116475,11.3398
10,M,0.9,0.7375,0.325,7.83863675,2.53728025,1.6159215,2.84912475
19,M,1.7375,1.425,0.575,53.4388075,24.56484175,12.3320325,14.17475
18,M,1.4125,1.1375,0.425,25.69882175,9.695529,4.422522,9.07184
13,M,1.375,1.0875,0.4,25.684647,9.695529,6.2085405,8.3631025
9,M,1.15,0.875,0.3125,14.64251675,5.34388075,3.24601775,5.2446575
8,M,1.475,1.175,0.375,24.4089195,11.7083435,4.649318,7.0590255
13,M,1.7,1.35,0.525,50.70308075,23.65765775,11.566596,12.3887315
10,M,1.4875,1.2,0.4625,33.40988575,14.911837,8.43397625,8.901743
10,M,1.6125,1.325,0.4875,39.405805,18.32795175,8.34892775,10.58853825
8,M,1.475,1.1,0.375,24.73493875,10.9712565,6.0951425,6.9456275
7,M,0.925,0.7,0.2375,6.30776375,2.28213475,1.4458245,2.1262125
9,M,1.4,1.075,0.3625,25.50037525,13.154168,5.03203625,6.633783
13,M,1.6375,1.3125,0.45,39.745999,17.690088,8.32057825,10.3475675
11,M,1.5,1.15,0.3875,27.20134525,12.62970225,5.3580555,8.3631025
10,M,1.7625,1.4,0.4125,47.4854125,22.5945515,11.60912025,10.999606
8,M,1.2,0.9125,0.325,15.03940975,6.81805475,3.6003865,3.9405805
10,M,1.575,1.225,0.4125,34.03357475,16.3009625,7.7394135,8.334753
10,M,1.5625,1.225,0.4125,34.1611475,14.67086625,8.80251975,9.82310175
11,M,1.5375,1.1875,0.5125,37.9032815,16.99552525,7.98038425,10.489315
10,M,1.5375,1.15,0.425,29.95124675,13.65028425,7.711064,7.654365
10,M,1.4125,1.125,0.3875,30.03629525,13.42348825,6.80388,7.5126175
10,M,1.4875,1.15,0.425,32.02076025,16.159215,7.24329725,7.5126175
8,M,0.8875,0.6625,0.225,4.762716,1.417475,1.1623295,1.7860185
9,M,1.3375,1.0875,0.375,20.3265915,9.85145125,4.09650275,5.499803
11,M,1.65,1.2875,0.5,46.67745175,21.2337755,11.963489,11.3681495
14,M,1.425,1.2,0.45,26.63435525,11.3114505,5.6699,8.3631025
8,M,1.1625,0.8875,0.2625,13.59358525,6.4353365,3.515338,3.5436875
9,M,1.075,0.775,0.325,18.38465075,7.75358825,4.6209685,5.216308
5,M,0.4375,0.3375,0.1,0.86465975,0.3118445,0.21262125,0.283495
20,M,1.625,1.2875,0.4375,41.97143475,15.01106025,7.711064,14.8834875
8,M,1.3875,1.1,0.375,23.756881,11.77921725,4.139027,6.520385
8,M,1.5,1.1375,0.3875,26.7902775,12.37455675,5.91087075,7.087375
15,M,1.4625,1.1375,0.5625,29.9087225,10.81533425,6.2652395,10.3475675
8,M,1.2,0.9,0.25,12.4454305,5.499803,2.8066005,3.2601925
8,M,1.45,1.1375,0.325,24.153774,11.623295,4.89028875,6.3786375
9,M,1.1,0.8375,0.275,11.169703,4.4508715,2.721552,3.458639
9,M,1.475,1.2,0.4,35.777069,16.11669075,7.72523875,9.4970825
8,M,1.1625,0.8875,0.3,15.06775925,7.72523875,2.7499015,3.95475525
8,M,1.425,1.05,0.35,24.79163775,11.793392,4.6776675,7.087375
14,M,1.225,0.9875,0.3375,15.71979775,6.0384435,2.62232875,6.0951425
9,M,1.6125,1.2125,0.375,34.62891425,16.14504025,7.75358825,9.355335
11,M,1.075,0.8625,0.2875,8.63242275,2.62232875,1.5592225,3.40194
9,M,1.325,1.025,0.3125,21.8007655,9.808927,4.9044635,6.0951425
11,M,1.275,0.9875,0.3125,16.45688475,6.917278,3.78465825,5.329706
9,M,1,0.725,0.2875,7.92368525,3.16096925,1.63009625,2.1262125
9,M,1.25,0.925,0.375,30.09299425,14.004653,6.3219385,8.391452
9,M,1.3125,1.0625,0.475,24.720764,13.11164375,4.89028875,5.6415505
8,M,1.025,0.8375,0.2875,12.48795475,5.386405,2.4097075,3.8271825
8,M,0.925,0.7,0.2625,6.350288,2.31048425,1.63009625,2.1262125
10,M,1.5125,1.225,0.35,27.65493725,11.8784405,5.839997,8.9300925
8,M,1.2375,0.9875,0.3,15.6772735,6.350288,3.89805625,4.7343665
11,M,1.3,1.05,0.4,21.1203775,7.2291225,4.4508715,8.17883075
11,M,1.7125,1.3375,0.4375,40.596484,18.0586315,7.0023265,13.04077
9,M,1.5,1.175,0.325,28.64716975,11.9918385,6.2085405,8.448151
6,M,0.8375,0.65,0.1875,6.23689,2.42388225,1.13398,2.4097075
7,M,0.875,0.6625,0.275,8.40562675,3.86970675,1.7860185,2.4097075
11,M,1.575,1.225,0.475,33.38153625,13.99047825,9.53960675,8.0796075
9,M,1.125,0.8,0.25,10.8011595,4.83358975,2.1262125,3.2601925
11,M,1.625,1.3125,0.4625,42.184056,18.8524175,9.5537815,10.716111
13,M,1.3875,1.075,0.4125,21.47474625,7.75358825,4.63514325,7.7961125
8,M,1.475,1.175,0.375,28.22192725,13.6361095,6.577084,6.80388
12,M,1.8,1.4375,0.5375,61.6034635,26.97454925,15.989118,15.20950675
13,M,1.475,1.1875,0.3875,24.2955215,10.092422,4.932813,7.93786
9,M,1.5125,1.1875,0.35,31.68056625,15.7339725,7.2858215,7.767763
8,M,1.2625,0.975,0.2875,15.83319575,7.29999625,3.3735905,4.35164825
10,M,1.675,1.25,0.475,43.0628905,17.463292,10.999606,11.7650425
6,M,1.125,0.8375,0.3125,12.68640125,6.13766675,3.572037,3.118445
10,M,1.225,0.95,0.3375,15.35125425,6.16601625,2.6932025,5.386405
12,M,1.7875,1.3,0.45,45.3592,20.071446,9.99319875,12.6155275
5,M,0.3875,0.2875,0.0625,0.680388,0.2551455,0.1417475,0.21262125
10,M,1.425,1.175,0.3875,33.622507,18.01610725,6.56290925,7.8528115
11,M,1.45,1.1625,0.3625,25.1460065,12.48795475,4.69184225,7.5126175
8,M,1.1,0.8,0.3,12.94154675,6.90310325,2.608154,2.90582375
